SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20230414|09249W101|BLW|1724|BLACKROCK LTD DURATION INCM TS|13.22
20230414|09250U101|BGR|2632|BLACKROCK ENERGY AND RESOURCES|12.49
20230414|092501105|BOE|4|BLACKROCK ENHANCED GLOBAL DIVI|10.14
20230414|092508100|BTZ|11|BLACKROCK CREDIT ALLOCATION IN|10.49
20230414|09251A104|BDJ|25|BLACKROCK ENHANCED EQUITY DIVI|8.60
20230414|092524107|BGY|4379|BLACKROCK ENHANCED INTERNATION|5.50
20230414|092528108|HYMU|2863|BLACKROCK ETF TR II HIGH YIELD|21.90
20230414|092528405|BRLN|1130|BLACKROCK ETF TR II FLTG RATE |51.89
20230414|092528504|CLOA|8600|BLACKROCK ETF TR II AAA CLO ET|50.51
20230414|09253R105|MVF|2760|BLACKROCK MUNIVEST FUND, INC. |6.91
20230414|09253W104|MYD|20|BLACKROCK MUNI YIELD FUND, INC|10.70
20230414|09253X102|MUI|1114|BLACKROCK MUNICIPAL INCOME FUN|11.71
20230414|09254F100|MQY|1429|BLACKROCK MUNI YIELD QUALITY F|11.84
20230414|09254J102|MUA|45|BLACKROCK MUNI ASSETS FUND, IN|10.50
20230414|09254L107|MUC|472|BLACKROCK MUNIHLDGS CALIFORNIA|11.16
20230414|09254V105|MIY|856|BLACKROCK MUNIYIELD MICHIGAN Q|11.24
20230414|09254X101|MUJ|432|BLACKROCK MUNIHLDGS NJ QUAL FN|11.55
20230414|09255C106|MHN|1878|BLACKROCK MUNIHLDGS NY QUALITY|10.55
20230414|09255E102|MYN|4493|BLACKROCK MUNIYLD NY QUALITY F|10.36
20230414|09255G107|MPA|1050|BLACKROCK MUNIYLD PA QUAL FND |11.43
20230414|09255R202|DSU|2|BLACKROCK DEBT STRATEGIES FD I|9.66
20230414|09255X100|FRA|10262|BLACKROCK FLTG RT INCM STRATEG|11.78
20230414|09256U105|BSL|201|BLACKSTONE SENIOR FLOATING RAT|12.73
20230414|09257A108|BCX|2162|BLACKROCK RES & COMMODITIES|9.83
20230414|09257R101|BGB|3394|BLACKSTONE STRATEGIC CREDIT 20|10.79
20230414|09257W100|BXMT|554|BLACKSTONE MORTGATE TRUST INC |17.55
20230414|09258A107|BIT|585|BLACKROCK MULTI-SECTOR INCOME |14.67
20230414|09258G104|BST|441|BLACKROCK SCIENCE & TECHNOLOGY|31.70
20230414|09260D107|BX|10362|BLACKSTONE INC COM STK (DE)|84.31
20230414|09260E105|BMEZ|637|BLACKROCK HEALTH SCIENCES TERM|16.68
20230414|09260K101|BSTZ|7799|BLACKROCK SCIENCE AND TECHNOLO|17.45
20230414|09260U109|BCAT|402|BLACKROCK CAPITAL ALLOCATION T|14.88
20230414|09261X102|BXSL|38598|BLACKSTONE SECD LENDING FD COM|25.37
20230414|09262F100|ECAT|1541|BLACKROCK ESG CAPITAL ALLOCATI|15.32
20230414|09263B108|BKSY|129959|BLACKSKY TECHNOLOGY INC COM CL|1.47
20230414|092667112|BLDEW|620|BLADE AIR MOBILITY, INC WT PUR|0.39
20230414|09290C509|LCTU|6153|BLACKROCK ETF TR US CARBON TRA|45.55
20230414|09290C608|LCTD|24|BLACKROCK ETF WORLD EX US CARB|42.96
20230414|09352U108|BLND|20215|BLEND LABS INC|0.81
20230414|09354A100|BLNK|5176|BLINK CHARGING CO COM|7.62
20230414|09370F117|BMAQR|24|BLOCKCHAIN MOON ACQUISITION CO|0.07
20230414|09370F125|BMAQW|5|BLOCKCHAIN MOON ACQUISITION CO|0.02
20230414|093712107|BE|12045|BLOOM ENERGY CORP CL A|18.46
20230414|094235108|BLMN|17|BLOOMIN BRANDS INC COM STK (DE|24.90
20230414|094857109|BLMS|987|BLOOMIOS INC COM (NV)|0.85
20230414|095229100|AVTA|272|AVANTAX INC COM|27.31
20230414|09523Q200|APRN|17386|BLUE APRON HLDGS INC CL A NEW |0.65
20230414|095306106|BLBD|100|BLUE BIRD CORP COM STK COM (DE|18.20
20230414|095395307|BDCO|318|BLUE DOLPHIN ENERGY CO NEW COM|3.00
20230414|095613105|BLHK|2309|BlueHarbor Bank (NC) Common St|16.99
20230414|09564P103|BLAGF|91|BLUE LAGOON RES INC COM (CAN) |0.22
20230414|096049507|BKUCF|1666|BLUE SKY URANIUM CORP COM NO P|0.07
20230414|09610B108|BWV|1964|BLUE WTR VACCINES INC COM|1.06
20230414|09624H208|BXC|673|BLUELINX HLDGS INC COM STK NEW|69.64
20230414|09626M304|BBSRF|2000|BLUESTONE RES INC COM NO PAR (|0.46
20230414|09627Y109|BPMC|456|BLUEPRINT MEDICINES CORP COM|46.95
20230414|09629B305|BTCWF|168553|BLUESKY DIGITAL ASSETS CORP|0.04
20230414|09660L105|DHF|10711|BNY MELLON HIGH YIELD STRATEGI|2.25
20230414|09661T107|BKLC|350|BNY MELLON ETF TR US LARGE CAP|76.80
20230414|09661T404|BKIE|193|BNY MELLON ETF TR INTERNATIONA|68.56
20230414|09661T503|BKEM|554|BNY MELLON ETF TR EMERGING MKT|55.56
20230414|09661T602|BKAG|91873|BNY MELLON ETF TR CORE BOND ET|42.77
20230414|09661T800|BKHY|2339|BNY MELLON ETF TR HIGH YIELD B|47.20
20230414|09661T826|BKGI|6447|BNY MELLON ETF TR GLOBAL INFRA|28.91
20230414|09662E109|DSM|126|BNY MELLON STRATEGIC MUN BD FD|5.95
20230414|097023105|BA|194|BOEING CO;COM USD5|213.59
20230414|09752V102|BDNNY|173|Boliden AB Unsponsored ADR (Sw|80.18
20230414|097702104|BOLT|1391|BOLT BIOTHERAPEUTICS, INC COM |1.40
20230414|097751861|BDRBF|2127|BOMBARDIER INC CL B NEW (CANAD|53.00
20230414|09789C309|XHYF|15|BONDBLOXX ETF TR USD HIGH YIEL|35.81
20230414|09789C408|XHYH|33|BONDBLOXX ETF TR USD HIGH YIEL|33.84
20230414|09789C507|XHYT|5|BONDBLOXX ETF TR USD HIGH YIEL|34.33
20230414|09789C788|XHLF|7580|BONDBLOXX ETF TR BLOOMBERG 6 M|50.20
20230414|09789C796|XTWY|1|BONDBLOXX ETF TR BLOOMBERG 20 |48.53
20230414|09789C838|XFIV|2421|BONDBLOXX ETF TR 5 YR TARGET D|50.08
20230414|09789C846|XTRE|40|BONDBLOXX ETF TR 3 YR TARGET D|49.95
20230414|09789C853|XTWO|996|BONDBLOXX ETF TR 2 YR TARGET D|49.87
20230414|09789C861|XONE|1610|BONDBLOXX ETF TR 1 YR TARGET D|49.93
20230414|09789C879|XEMD|1|BONDBLOXX ETF TR JP MORGAN USD|39.63
20230414|09852X701|BONXF|18857|BONTERRA RES INC COM NO PAR(CA|0.29
20230414|098529308|BNSO|2405|BONSO ELECTRONICS INTL INC|3.12
20230414|098546104|BNEFF|71|BONTERRA ENERGY CORP ORD SHS (|5.44
20230414|09857L108|BKNG|1782|BOOKING HLDGS INC COM|2629.63
20230414|09950L203|BQ|95|BOQII HLDG LTD SPONSORED ADS N|1.22
20230414|099502106|BAH|205|BOOZ ALLEN HAMILTON HLDG CORP |97.25
20230414|099724106|BWA|379|BORGWARNER INC|48.12
20230414|100557107|SAM|107|BOSTON BEER CO INC (THE) CL-A |319.74
20230414|101121101|BXP|49|BOSTON PROPERTIES INC.|51.68
20230414|101137206|BSXPRA|385|BOSTON SCIENTIFIC CORP|124.36
20230414|101507101|STEW|917|SRH TOTAL RETURN FUND INC COM |12.59
20230414|102106200|BSTHY|249|BOUSTEAD HLDGS BERHAD ORD AMER|0.20
20230414|102117108|BOUYY|30|Bouygues SA Unsponsored ADR (F|6.95
20230414|10258P102|BOWL|252|BOWLERO CORP CL A (DE)|14.83
20230414|10316T104|BOX|3693|BOX INC CL A COM STK (DE)|27.28
20230414|103174108|BOXDQ|78404|BOXED INC|0.02
20230414|103304101|BYD|365|BOYD GAMING CORP|64.84
20230414|10482B101|BHR|1097|BRAEMAR HOTELS & RESORTS INC C|3.81
20230414|104833306|BRAG|534|BRAGG GAMING GROUP INC|3.71
20230414|10501E201|BCLI|4109|BRAINSTORM CELL THERAPEUTICS I|2.75
20230414|105368203|BDN|12022|BRANDYWINE REALTY TST|4.12
20230414|10552T107|BRFS|34165|BRF-BRASIL S.A. ADS ((EACH RPS|1.31
20230414|105532105|BAK|3523|BRASKEM S.A. ADS (EA REPTG FOU|8.27
20230414|10576N102|BRZE|58100|BRAZE, INC. CLASS A COMMON STO|33.00
20230414|105861306|ATLX|6842|ATLAS LITHIUM CORPORATION COM |23.44
20230414|107180101|BNTGY|3377|BRENNTAG SE AMERICAN DEPOSITAR|15.32
20230414|10778Y302|BCTX|1673|BRIACELL THERAPEUTICS INC|7.09
20230414|10919W108|DRUG|964|BRIGHT MINDS BIOSCIENCES INC C|0.46
20230414|109194100|BFAM|725|BRIGHT HORIZONS FAMILY SOLUTIO|77.31
20230414|10920G100|BGXX|56313|BRIGHT GREEN CORP COM|1.37
20230414|10920V107|BHG|3725|BRIGHT HEALTH GROUP INC COM (D|0.19
20230414|10922N202|BHFAL|1380|BRIGHTHOUSE FINL INC 6.25% JR |24.00
20230414|10922N707|BHFAN|729|BRIGHTHOUSE FINL INC DEP SH RE|17.67
20230414|109476101|BRGC|32965|BRIGHTROCK GOLD CORPORATION CO|0.29
20230414|109641100|EAT|400|BRINKER INTL INC|36.93
20230414|109696104|BCO|441|BRINKS CO (THE)|66.50
20230414|110448107|BTI|1570|BRITISH AMERN TOB PLC SPONSORE|35.46
20230414|111190104|BTVCY|40|BRITVIC PLC CHELMSFORD SPONSOR|22.33
20230414|11120Q302|BBBXF|7381|BRIXTON METALS CORP. ORDINARY |0.14
20230414|11133T103|BR|35351|BROADRIDGE FINL SOLUTIONS INC |146.56
20230414|11135B100|BRMK|6161|BROADMARK RLTY CAP INC COM (MD|4.74
20230414|11161T207|BWEN|265|BROADWIND INC COM NEW (NV)|3.65
20230414|11259P109|BEPH|1037|BROOKFIELD BRP HLDGS CDA INC G|16.02
20230414|11259V106|BBUC|2017|BROOKFIELD BUS.CORP CL A EXCH.|20.25
20230414|11271J107|BN|2823|BROOKFIELD CORP VTG SHS CL A (|32.90
20230414|11271L102|BNH|40|BROOKFIELD FIN INC SUB NT 4.62|16.61
20230414|11276B109|BIPH|191|BROOKFIELD INFRASTR FIN ULC SU|17.60
20230414|112830104|RA|187|BROOKFIELD REAL ASSETS INCOME |17.16
20230414|11284V105|BEPC|22|BROOKFIELD RENEWABLE CORP CL A|34.01
20230414|11373M107|BRKL|3696|BROOKLINE BANCORP INC DEL|10.44
20230414|114270200|BMXI|77446|BROOKMOUNT EXPLORATIONS INC|0.13
20230414|114340102|AZTA|715|AZENTA, INC.|45.89
20230414|117043406|BCPRA|1658|BRUNSWICK CORP SR NT (DE)|26.50
20230414|117043505|BCPRB|1001|BRUNSWICK CORP 6.25% SR NT DUE|26.90
20230414|117043604|BCPRC|128|BRUNSWICK CORP SR NT 6.375% NO|25.75
20230414|11902E105|BDWBY|16|BUDWEISER BREWING CO APAC LTD |12.10
20230414|120076104|BBW|322|BUILD-A-BEAR WORKSHOP INC|25.12
20230414|12021E109|BFRG|149393|BULLFROG AI HLDGS INC COM|5.60
20230414|120613203|BHLL|9448|BUNKER HILL MNG CORP COM NEW|0.10
20230414|120831102|BRCNF|300|BURCON NUTRASCIENCE CORP COM (|0.19
20230414|12122L119|BFIIW|1154|BURGERFI INTERNATIONAL, INC. W|0.07
20230414|122017106|BURL|8|BURLINGTON STORES INC COM STK |189.18
20230414|12233L107|BNR|65|BURNING ROCK BIOTECH LTD SPONS|2.86
20230414|123013112|BRKHW|871|BURTECH ACQUISITION CORP WT EX|0.05
20230414|124155102|BFLY|80672|BUTTERFLY NETWORK INC CL A|2.82
20230414|12464X101|BZAMF|600|BZAM LTD COM (CANADA)|0.24
20230414|12468P104|AI|682604|C3 AI INC CL A (DE)|22.29
20230414|124765108|CAE|2819|CAE INC|24.09
20230414|124805102|CBZ|292|CBIZ INC COM|51.28
20230414|12482W101|YCBD|231|CBDMD INC COM|0.17
20230414|124830878|CBL|52|CBL & ASSOC PPTYS INC COM PAR |25.49
20230414|124900309|CCDBF|100|CCL INDUSTRIES INC CL-B (F)|51.03
20230414|125009100|CYSNF|441|C COM SATELLITE SYS INC|0.92
20230414|12503M108|CBOE|87|CBOE GLOBAL MARKETS INC COM|135.17
20230414|12504G100|IGR|495604|CBRE GLOBAL REAL ESTATE INCOME|5.47
20230414|12504L109|CBRE|3207|CBRE GROUP INC CL A|70.75
20230414|12508X109|CBNT|99940|C-BOND SYS INC COM (CO)|.
20230414|12509J208|CCFLU|118|CCF HLDGS LLC UNIT CL A|.
20230414|12514G108|CDW|17|CDW COPR COM STK (DE)|189.21
20230414|12520T110|CFIVW|2657|CF ACQUISITION CORP IV WT EXP |0.09
20230414|12530C107|CFSB|28|CFSB BANCORP INC MD|7.70
20230414|12532H104|GIB|20262|CGI INC CL A SUB VTG|100.44
20230414|12541W209|CHRW|1647|C.H. ROBINSON WORLDWIDE INC NE|95.58
20230414|12542R308|CHSCO|534|CHS INC PREFERRED CLASS B|27.00
20230414|12542R506|CHSCN|904|CHS INC PREFERRED CLASS B SERI|25.15
20230414|12542R704|CHSCM|770|CHS INC REDEEMABLE PREFERRED S|25.03
20230414|12562Y100|CKHUY|80|CK HUTCHISON HLDGS LTD ADR|6.43
20230414|12565J308|CLSH|16438|CLS HLDGS USA INC COM NEW|0.05
20230414|12572Q105|CME|982|CME GROUP, INC|189.93
20230414|125896845|CMSD|886|CMS ENERGY CORP JR SUB NT 5.87|24.65
20230414|125896860|CMSA|584|CMS ENERGY CORP|24.67
20230414|12591J207|CSPCY|189|CSPC PHARMACEUTICAL (HONG KONG|4.07
20230414|12621E103|CNO|1301|CNO FINANCIAL GROUP INC COM ST|22.23
20230414|12621E301|CNOPRA|419|CNO FINL GROUP INC 5.125% SUB |16.61
20230414|126327105|LAW|760|CS DISCO INC COM|6.13
20230414|12634H200|PMTS|71|CPI CARD GROUP INC COM NEW|42.91
20230414|12637A103|CCLP|3071|CSI COMPRESSCO L P|1.16
20230414|12637N204|CSLLY|268|CSL LTD SPONSORED ADR (AUS)|102.32
20230414|126389105|CSPI|50|C S P INC|14.75
20230414|126408103|CSX|81811|CSX CORP|30.42
20230414|126501105|CTS|501|CTS CORP|45.79
20230414|126600105|CVBF|165|CVB FINANCIAL CORP|16.12
20230414|126601103|CVV|317|CVD EQUIPMENT CORP|10.51
20230414|12662P108|CVI|81|CVR ENERGY INC COM STK (DE)|30.00
20230414|126633205|UAN|522|CVR PARTNERS LP|92.00
20230414|126650100|CVS|326|CVS HEALTH CORPORATION (DE)|75.42
20230414|127203107|WHD|9169|CACTUS INC|42.58
20230414|127387108|CDNS|267|CADENCE DESIGN SYS INC|217.01
20230414|12763L105|CDRE|56|CADRE HLDGS INC COM|22.37
20230414|12769G100|CZR|7333|CAESARS ENTMT INC NEW COM|44.33
20230414|12811P108|CHY|50|CALAMOS CONV & HIGH INCOME FD |10.91
20230414|12811T209|SROI|863|CALAMOS ETF TR ANTETOKOUNMPO G|25.00
20230414|12811V105|CCD|12741|CALAMOS DYNAMIC CONV & INCOME |21.75
20230414|128117108|CHI|8723|CALAMOS CONV OPPORTUNITIES & I|10.78
20230414|128118106|CGO|1208|CALAMOS GLOBAL TOTAL RETURN FU|9.42
20230414|128125101|CSQ|1566|CALAMOS STRATEGIC TOTAL RETURN|13.99
20230414|128126109|CAMP|525|CALAMP CORP|3.15
20230414|128246105|CVGW|511|CALAVO GROWERS INC|29.46
20230414|13000C205|CXBMF|57180|CALIBRE MNG CORP (CANADA)|1.21
20230414|130788102|CWT|326|CALIFORNIA WTR SVC GRP(HLDG CO|61.12
20230414|13123X508|CPE|345|CALLON PETE CO DEL|37.84
20230414|13124L701|CLLXF|2190|CALLINEX MINES INC COM NEW (CA|2.77
20230414|13124Q106|CALT|978|CALLIDITAS THERAPEUTICS AB SPO|24.85
20230414|132061300|FYLD|12544|CAMBRIA FOREIGN SHAREHOLDER YI|25.76
20230414|132061409|GVAL|604|CAMBRIA GLOBAL VALUE ETF|21.07
20230414|132061607|GAA|308|CAMBRIA GLOBAL ASSET ALLOCATIO|27.44
20230414|132061706|EYLD|4304|CAMBRIA ETF TR EMERGING SHAREH|29.03
20230414|132061862|TAIL|137|CAMBRIA ETF TR TAIL RISK ETF|14.67
20230414|132152109|CATC|145|CAMBRIDGE BANCORP|63.76
20230414|13321L108|CCJ|50|CAMECO CORP|26.39
20230414|134748102|CAN|1328|CANAAN INC SPONSORED ADR (CYM)|3.12
20230414|135086106|GOOS|2|CANADA GOOSE HLDGS INC SHS SUB|18.64
20230414|136069101|CM|217|CANADIAN IMPERIAL BK OF COMMER|43.27
20230414|136375102|CNI|14|CDN NATL RAILWAY FULLY PD SHS |121.43
20230414|136385101|CNQ|952|CANADIAN NATURAL RESOURCES LTD|61.43
20230414|13645T100|CP|36827|CANADIAN PACIFIC RAILWAY LTD|77.89
20230414|136635109|CSIQ|281|CANADIAN SOLAR INC COM (ON)|39.02
20230414|13708P201|CVVUF|3494|CANALASKA URANIUM LTD. ORDINAR|0.26
20230414|137404109|CADL|1925|CANDEL THERAPEUTICS INC COM (D|1.42
20230414|137586103|CANG|277|CANGO INC ADS (CYM)|1.17
20230414|13764T105|CBDS|7669|CANNABIS SATIVA, INC. COMMON S|0.05
20230414|13765N107|CNNE|65|CANNAE HLDGS INC COM STK (DE) |18.74
20230414|13767G100|CBGL|24157|CANNABIS GLOBAL INC (NV)|.
20230414|13781Y103|CANO|24421|CANO HEALTH INC CL A (DE)|1.41
20230414|138006309|CAJPY|130|CANON INC ADS (1 SH COM)|22.06
20230414|13803R102|GOEV|1472069|CANOO INC|0.65
20230414|13803R110|GOEVW|11313|CANOO INC|0.10
20230414|138035100|CGC|56730|CANOPY GROWTH CORP COM|1.51
20230414|13811E101|CPHC|120|CANTERBURY PARK HLDS CORP NEW |23.73
20230414|138117304|CTXDF|67|CANTEX MINE DEV CORP (CANADA) |0.20
20230414|13916V107|CCOEY|20|CAPCOM CO LTD UNSPONSORED ADR(|17.94
20230414|14019W109|CGXU|4613|CAPITAL GROUP INTL FOCUS EQUIT|23.54
20230414|14020G101|CGGR|8104|CAPITAL GROUP GROWTH ETF SHS C|22.61
20230414|14020V108|CGUS|3114|CAPITAL GROUP CORE EQUITY ETF |24.04
20230414|14020W106|CGDV|22297|CAPITAL GROUP DIVID VALUE ETF |25.28
20230414|14020X104|CGGO|27031|CAPITAL GROUP GLOBAL GROWTH EQ|23.42
20230414|14020Y102|CGCP|38831|CAPITAL GROUP CORE PLUS INCOME|22.87
20230414|14020Y201|CGMU|240|CAPITAL GROUP CORE PLUS INCOME|26.90
20230414|14020Y300|CGMS|9894|CAPITAL GRP CORE PLUS INCOME E|26.43
20230414|14020Y409|CGSD|5455|CAPITAL GRP CORE PLUS INCOME E|25.59
20230414|14040H105|COF|20|CAPITAL ONE FINANCIAL CORP|95.88
20230414|14040H758|COFPRL|379|CAPITAL ONE FINL CORP DEP SHS |17.24
20230414|14040H774|COFPRK|1348|CAPITAL ONE FINL CORP|18.09
20230414|14040H824|COFPRI|1881|CAPITAL ONE FINL CORP DEP SHS |19.87
20230414|140501107|CSWC|347|CAPITAL SOUTHWEST CORP|18.22
20230414|14055C108|CAPTF|7497|CAPITAN SILVER CORP (CANADA)|0.20
20230414|14057J101|CFFN|2446|CAPITOL FEDERAL FINANCIAL COM |6.82
20230414|14064D568|TIME|138|CAPITOL SER TR CLOCKWISE CAP I|19.35
20230414|14070B309|CAPR|1209|CAPRICOR THERAPEUTICS INC COM |4.25
20230414|14070T102|CSTR|512|CAPSTAR FINL HLDGS INC COM|14.81
20230414|140755109|CARA|475|CARA THERAPEUTICS INC COM STK |4.57
20230414|14116K164|OFSWF|1|CARBON STREAMING CORP WT NEW E|0.30
20230414|14147L108|CRDF|1183|CARDIFF ONCOLOGY INC|1.58
20230414|14149Y108|CAH|5667|CARDINAL HEALTH INC|80.72
20230414|14161W105|CDLX|205|CARDLYTICS INC COM (DE)|6.84
20230414|14167L103|CDNA|7224|CAREDX INC COM|9.46
20230414|14167R209|CCLDP|1|CARECLOUD, INC. 11 % SER A CUM|26.50
20230414|14167R308|CCLDO|49|CARECLOUD INC 8.75% CUM RED PE|23.50
20230414|14171W103|CMAX|75625|CAREMAX INC CLASS A (DE)|2.87
20230414|141788109|CARG|77|CARGURUS INC CL A|18.09
20230414|142038108|CRBU|2089|CARIBOU BIOSCIENCES INC|4.85
20230414|14218T105|CZMWY|4|CARL ZEISS MEDITEC AG UNSPNOSR|140.95
20230414|142339100|CSL|224|CARLISLE COMPANIES INC|210.79
20230414|14307R200|CCCFF|9658|CARLYLE COMMODITIES COM NEW (C|0.10
20230414|143130102|KMX|2978|CARMAX, INC.|69.01
20230414|14314C105|CGABL|782|CARLYLE FIN L L C SUB NT 05/15|19.08
20230414|143658300|CCL|709329|CARNIVAL CORPORATION (PAIRED S|9.77
20230414|144430204|CRRFY|119|CARREFOUR S A (F) SPON ADR (FR|4.13
20230414|14575E105|CARS|28793|CARS COM INC COM STK DE)|19.90
20230414|146229109|CRI|191|CARTER'S INC|70.51
20230414|146869102|CVNA|1100|CARVANA CO CL A|9.37
20230414|14808P109|CASS|35|CASS INFORMATION SYSTEMS INC|43.07
20230414|14817C107|SAVA|1460|CASSAVA SCIENCES INC COM (DE) |23.62
20230414|148239106|CGLCF|131897|CASSIAR GOLD CORP COM NEW (CAN|0.41
20230414|14888D208|CBIO|395|CATALYST BIOSCIENCES INC COM N|0.22
20230414|149123101|CAT|4230|CATERPILLAR INC;COM USD1|221.67
20230414|14965R104|CAVR|7311|CAVU RESOURCES INC COMMON STOC|.
20230414|14986C102|CBAT|7258|CBAK ENERGY TECHNOLOGY INC COM|0.93
20230414|150602506|CDRPRC|427|CEDAR RLTY TR INC|11.60
20230414|150837607|CVM|17585|CEL-SCI CORP NEW (CO)|2.43
20230414|15101Q108|CLS|202|CELESTICA INC|12.54
20230414|15117F807|CLRB|1345|CELLECTAR BIOSCIENCES INC COM |1.39
20230414|15117X105|CLLNY|503|CELLNEX TELECOM S A ADR (ESP) |21.04
20230414|15118V207|CELH|977|CELSIUS HOLDINGS INC COM STK (|87.36
20230414|151190105|CELU|8632|CELULARITY INC|0.71
20230414|151190113|CELUW|1534|CELULARITY INC WT EXP 05/24/20|0.07
20230414|151290889|CX|189575|CEMEX, S.A.B. DE C.V. ADS (REP|6.00
20230414|15130G501|CETXP|1702|CEMTREX INC PFD (DE)|0.47
20230414|15130G709|CETX|374|CEMTREX INC COM PAR $ NEW 2023|10.01
20230414|15135B101|CNC|7045|CENTENE CORP DEL|69.36
20230414|15135U109|CVE|114137|CENOVUS ENERGY INC COM STK|17.85
20230414|152006102|CGAU|24239|CENTERRA GOLD INC|7.67
20230414|15202L107|CSR|248|CENTERSPACE COM (ND)|55.16
20230414|15202L206|CSRPRC|2120|CENTERSPACE PFD SER C 6.625% (|24.61
20230414|152309100|CNTA|1|CENTESSA PHARMACEUTICALS PLC S|3.81
20230414|15234Q207|EBR|6957|ELECTROBRAS CENTRAIS ADR (COM)|7.15
20230414|153436100|CEE|2|THE CENTRAL AND EASTERN EUROPE|8.58
20230414|153527106|CENT|37|CENTRAL GARDEN & PET CO|40.16
20230414|153766100|CJPRY|111|CENTRAL JAPAN RAILWAY CO UNSPO|12.10
20230414|155685100|CVCY|49|CENTRAL VALLEY COMM BANCORP|18.45
20230414|156431108|CENX|6113|CENTURY ALUMINUM CO|9.71
20230414|15652L102|CYFL|500|CENTURY FINL CORP|27.25
20230414|15672X102|CISO|26751|CERBERUS CYBER SENTINEL CORP|0.26
20230414|156727109|CRNC|457|CERENCE INC COM|27.14
20230414|15673X101|CPTN|12619|CEPTON INC COM|0.39
20230414|15677J108|CDAY|6100|CERIDIAN HCM HLDG INC COM|67.67
20230414|15678U128|CERE|1098|CEREVEL THERAPEUTICS HOLD. INC|25.50
20230414|156828105|GPPRF|44169|CERRO DE PASCO RES INC COM (CA|0.07
20230414|15687V109|CERT|2030|CERTARA INC COM|23.78
20230414|157085101|CERS|4089|CERUS CORP|2.90
20230414|157210105|CEVA|109|CEVA INC;COM STK USD0.001|28.53
20230414|15748D106|CHKKF|25000|CHAKANA COPPER CORP (CANADA)|0.06
20230414|15872M104|CHX|2731|CHAMPIONX CORP COM|28.50
20230414|15961R105|CHPT|395620|CHARGEPOINT HLDGS INC CL A|8.55
20230414|159610104|CRGE|10858|CHARGE ENTERPRISES INC COM|1.04
20230414|16077A200|CHUC|41200|CHARLIES HLDGS INC COM NEW (NV|0.11
20230414|16115Q407|GTLSPRB|751|CHART INDS INC DEPOSITARY SHS |53.94
20230414|163075203|CMCM|702|CHEETAH MOBILE INC ADR REP FIF|2.80
20230414|163086101|CHEF|129|THE CHEF'S WAREHOUSE, INC COM |32.90
20230414|163092109|CHGG|1035|CHEGG INC COM STK (DE)|17.99
20230414|163572209|CEMI|7810|CHEMBIO DIAGNOSTICS, INC. (NEW|0.45
20230414|16359R103|CHE|4423|CHEMED CORPORATION|562.83
20230414|16385C104|CMMB|4119|CHEMOMAB THERAPEUTICS LTD|1.59
20230414|163851108|CC|2|CHEMOURS CO COM STK (DE)|30.22
20230414|164024101|CHMG|66|CHEMUNG FINL CORP|41.44
20230414|16411R208|LNG|90|CHENIERE ENERGY INC|152.48
20230414|164651101|CHMI|4059|CHERRY HILL MTG INVT CORP COM |5.38
20230414|164651309|CHMIPRB|152|CHERRY HILL MTG INVTCORP PFD S|21.95
20230414|166764100|CVX|216|CHEVRON CORPORATION|172.09
20230414|167239102|REFI|533|CHICAGO ATLANTIC REAL ESTATE F|13.65
20230414|16842Q100|CSSE|43330|CHICKEN SOUP FOR THE SOUL ENTE|2.01
20230414|16842Q209|CSSEP|94|CHICKEN SOUP FOR THE SOUL ENTM|14.50
20230414|16890R109|CLPXY|550|CHINA LONGYUAN PWR GRP CORP UN|10.99
20230414|168913309|CREG|70|SMART PWR CORP COM PAR $|1.54
20230414|168935104|CGHLY|1|CHINA GAS HLDGS LTD ADR (BMU) |33.50
20230414|16934Q208|CIM|901|CHIMERA INVESTMENT CORP COM NE|5.54
20230414|16934W106|CMRX|1779|CHIMERIX INC COM STK (DE)|1.25
20230414|169373107|CHN|435|CHINA FUND INC (THE)|12.35
20230414|16941T203|CPHI|231|CHINA PHARMA HLDGS INC COM NEW|0.34
20230414|16948W209|GGE|171|GREEN GIANT INC COM NEW|2.77
20230414|16950T102|CIHKY|67|CHINA MERCHANTS BK CO LTD UNSP|25.40
20230414|16954W101|CIH|2349|CHINA INDEX HLDGS LTD SPON ADS|0.95
20230414|16955F107|CD|4031|CHINDATA GROUP HLDGS LTD ADR (|6.66
20230414|16961L106|KDNY|2285|CHINOOK THERAPEUTICS INC|21.36
20230414|169656105|CMG|86|CHIPOLTE MEXICAN GRILL INC COM|1717.89
20230414|170386106|COFS|666|CHOICEONE FINANCIAL SVCS INC|25.75
20230414|171077407|CDXC|120|CHROMADEX CORP|1.47
20230414|171269103|CHGCY|96|Chugai Pharmaceutical Ltd Unsp|12.49
20230414|17144M110|CVIIWS|796|CHURCHILL CAP CORP VII WT EXP |0.10
20230414|17144T107|CCV|773|CHURCHILL CAP CORP V|10.06
20230414|171484108|CHDN|1|CHURCHILL DOWNS INC|255.42
20230414|171604101|CHUY|2|CHUYS HLDGS INC COM STK (DE)|35.01
20230414|171757107|CDTX|7430|CIDARA THERAPEUTICS INC|1.14
20230414|171779309|CIEN|49|CIENA CORP COM NEW|51.80
20230414|172464109|SIRE|13784|SISECAM RESOURCES LP COM UNIT |25.30
20230414|17253J106|CIFR|18906|CIPHER MNG INC COM (DE)|2.65
